GemID;Gemeinde; ; ; ; ;GebID;Gebäude; ; ;Baujahr;m2;Jahr;ZId;Zähler;Typ;Einheit;Medium;MGruppe;Jan;Feb;Mrz;Apr;Mai;Jun;Jul;Aug;Sep;Okt;Nov;Dez;Jahr;MIND;MINW;MAXD;MAXW;MIND1;MINW1
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;581256;Niedergrünbach - Wohngebäude;WG;;1990;131,2;2025;742058;Wärme bis 12/2021;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580859;Niedergrünbach 33 - Gemeinschaftshaus;VAZ;01;1963;472,07;2025;997394;Wärme ab 12/2021;H;kWh;Biowärme;Wärme;1.004,43;2.722,09;829,79;156,69;36,24;0;3,44;5,07;0,49;0;1.189,33;2.171,67;8.119,23;02.01.2025;825;31.12.2025;2023;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580859;Niedergrünbach 33 - Gemeinschaftshaus;VAZ;01;1963;472,07;2025;593086;Wärme alt;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580859;Niedergrünbach 33 - Gemeinschaftshaus;VAZ;01;1963;472,07;2025;742052;Wärme bis 12/2021;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;581255;öffent WC, Zahnarzt, Friseur, Wohnung;GA;02;1991;356,98;2025;1026020;Wärme Gesamt ab 05/2023;H;kWh;Biowärme;Wärme;4.306,49;4.463,53;3.358,24;1.812,99;738,88;585,09;72,05;2,21;1.112,06;1.638,49;3.157,83;5.028,04;26.275,89;01.01.2025;156,291;31.12.2025;169,0974;01.01.2026;169,0974
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;581255;öffent WC, Zahnarzt, Friseur, Wohnung;GA;02;1991;356,98;2025;594668;Wärme gesamt bis 05/2023;H;kWh;Biowärme;Wärme;329,44;478,74;286,53;98,56;17,21;4,35;0,45;0;0;0,26;321,85;983,23;2.520,61;01.01.2025;12,1241;31.12.2025;34,5088;01.01.2026;34,5088
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;581255;öffent WC, Zahnarzt, Friseur, Wohnung;GA;02;1991;356,98;2025;808215;Wärme öff.WC, Stiegenhaus ab 01.02.16;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;581255;öffent WC, Zahnarzt, Friseur, Wohnung;GA;02;1991;356,98;2025;594656;Wärme öff.WC, Stiegenhaus alt;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580929;Rastenfeld - Jugendtreff;SON;01;2008;97,74;2025;593492;Wärme;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580929;Rastenfeld - Jugendtreff;SON;01;2008;97,74;2025;1005098;Wärme ab 05/2023;H;kWh;Biowärme;Wärme;1.011,80;1.027,03;590,73;187,01;34,84;1,69;;;;;;;;03.01.2025;1065,31;05.06.2025;10,5;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580929;Rastenfeld - Jugendtreff;SON;01;2008;97,74;2025;828548;Wärme bis 05/2023;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;878929;Rastenfeld - NVZ Geschäft, Cafe;SON;01;2019;456;2025;1005086;Wärme Cafe ab 06/2023;H;kWh;Pellets;Wärme;1.939,42;1.976,62;2.200,56;1.287,01;609,19;78,87;;;;;;;;03.01.2025;2045,1;05.06.2025;489;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;878929;Rastenfeld - NVZ Geschäft, Cafe;SON;01;2019;456;2025;879006;Wärme Cafe bis 06/2023;H;kWh;Pellets;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;878929;Rastenfeld - NVZ Geschäft, Cafe;SON;01;2019;456;2025;1005074;Wärme Geschäft ab 06/2023;H;kWh;Pellets;Wärme;2.047,04;1.847,72;1.936,07;845,62;321,96;38,39;;;;;;;;03.01.2025;2695;05.06.2025;238;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;878929;Rastenfeld - NVZ Geschäft, Cafe;SON;01;2019;456;2025;878946;Wärme Geschäft bis 06/2023;H;kWh;Pellets;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;878930;Rastenfeld 26 - NVZ Zahnarzt, Polizei, Boutique;SON;01;2019;457;2025;1005056;Wärme Boutique ab 05/2023;H;kWh;Pellets;Wärme;0;0;0;0;0;0;;;;;;;;03.01.2025;0;05.06.2025;0;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;878930;Rastenfeld 26 - NVZ Zahnarzt, Polizei, Boutique;SON;01;2019;457;2025;879012;Wärme Boutique bis 05/2023;H;kWh;Pellets;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;878930;Rastenfeld 26 - NVZ Zahnarzt, Polizei, Boutique;SON;01;2019;457;2025;1005020;Wärme Polizei ab 05/2023;H;kWh;Pellets;Wärme;1.743,13;1.446,75;1.721,22;903,3;311,23;33,71;;;;;;;;03.01.2025;1898;05.06.2025;209;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;878930;Rastenfeld 26 - NVZ Zahnarzt, Polizei, Boutique;SON;01;2019;457;2025;878976;Wärme Polizei bis 05/2023;H;kWh;Pellets;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;878930;Rastenfeld 26 - NVZ Zahnarzt, Polizei, Boutique;SON;01;2019;457;2025;1005092;Wärme Zahnarzt ab 05/2023;H;kWh;Pellets;Wärme;1.601,65;1.237,13;1.465,16;621,98;199,15;21,29;;;;;;;;03.01.2025;1695;05.06.2025;132;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;878930;Rastenfeld 26 - NVZ Zahnarzt, Polizei, Boutique;SON;01;2019;457;2025;879018;Wärme Zahnarzt bis 05/2023;H;kWh;Pellets;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580876;Rastenfeld 29 - Arztpraxis;AH;02;1976;450;2025;593166;Wärme;H;kWh;Biowärme;Wärme;198,85;161,45;48,84;3,22;0,16;28,57;188,4;308,63;914,33;1.227,92;200,15;;;03.01.2025;208;05.11.2025;1361;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580930;Rastenfeld 30 - Gemeindeamt;GA;02;2000;607,02;2025;593502;Wärme Gemeindeamt;H;kWh;Biowärme;Wärme;2.007,34;1.850,28;2.063,22;1.030,32;703,35;105,68;;;;;;;;01.01.2025;72,7024;31.12.2025;;01.01.2026;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;581254;Rastenfeld 30a - (Sitzungssaal, Kinderbetreuung, Wohn-, Bankgebäude);GA;02;1977;631,54;2025;594642;Wärme;H;kWh;Biowärme;Wärme;6.237,08;10.508,97;6.046,40;2.812,43;2.010,04;302,74;;;;;;;;03.01.2025;6019;05.06.2025;1877;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580871;Rastenfeld 53 - Kulturhaus;KU;01;2001;264,92;2025;1005062;Wärmemengenzähler ab 05/2023;H;kWh;Biowärme;Wärme;3.535,77;3.608,39;3.997,56;1.781,27;263,96;1,03;;;;;;;;03.01.2025;3712,22;05.06.2025;6,4;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580871;Rastenfeld 53 - Kulturhaus;KU;01;2001;264,92;2025;593152;Gas alt;H;m³;Fluessiggas;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580871;Rastenfeld 53 - Kulturhaus;KU;01;2001;264,92;2025;616883;Wärmemengenzähler Alt bis 07/2017;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580871;Rastenfeld 53 - Kulturhaus;KU;01;2001;264,92;2025;821770;Wärmemengenzähler bis 05/2023;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580314;Rastenfeld 63 - Kindergarten;KG;01;2009;722,08;2025;1005038;Fernwärme ab 05/2023;H;kWh;Biowärme;Wärme;8.031,01;7.895,76;6.130,07;3.552,13;2.895,28;449,56;;;;;;;;03.01.2025;8326;05.06.2025;2787,3;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580314;Rastenfeld 63 - Kindergarten;KG;01;2009;722,08;2025;589801;Fernwärme Alt bis 07/2017;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580314;Rastenfeld 63 - Kindergarten;KG;01;2009;722,08;2025;821764;Fernwärme bis 05/2023;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580840;Rastenfeld 88 - Neue Mittelschule;NM;02;2008;4110,9;2025;616885;Fernwärmezähler;H;MWh;Biowärme;Wärme;29,17;26,37;21,3;15,59;12,36;8,37;7,38;8,23;10,13;15,81;1,65;;;02.01.2025;26,81;03.11.2025;15,42;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580840;Rastenfeld 88 - Neue Mittelschule;NM;02;2008;4110,9;2025;616889;Kessel 1;H;MWh;Biowärme;Wärme;37,59;30,72;22,67;15,25;11,01;4,75;7,15;11,22;6,94;17,65;1,95;;;02.01.2025;30,02;03.11.2025;18,24;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580840;Rastenfeld 88 - Neue Mittelschule;NM;02;2008;4110,9;2025;616891;Kessel 2;H;MWh;Biowärme;Wärme;32,85;32,68;27,29;16,51;11,6;10,88;6,45;4,03;13,22;13,07;1,24;;;02.01.2025;32,16;03.11.2025;11,6;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580840;Rastenfeld 88 - Neue Mittelschule;NM;02;2008;4110,9;2025;592998;Ölheizung;H;l;Heizoel_LE;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580840;Rastenfeld 88 - Neue Mittelschule;NM;02;2008;4110,9;2025;740524;Strom Kessel 1+2;H;kWh;ElectricityForHeating;Wärme;490,52;443;384,59;277,15;237,16;179,36;164,47;186,23;209,03;256,29;25,71;;;02.01.2025;442;03.11.2025;240;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580840;Rastenfeld 88 - Neue Mittelschule;NM;02;2008;4110,9;2025;616893;Stromzähler Fernwärmepumpe;H;kWh;ElectricityForHeating;Wärme;39,45;36;39,72;37,77;37,13;32,25;31,13;34,87;34,27;35,43;3,43;;;02.01.2025;38;03.11.2025;32;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580840;Rastenfeld 88 - Neue Mittelschule;NM;02;2008;4110,9;2025;1008454;Wärmemengenzähler Schule ab12/2021;H;MWh;Pellets;Wärme;32,53;28,84;20,64;10,73;5,31;3,45;3,04;3,59;5,08;9,35;1;;;02.01.2025;26,27;03.11.2025;9,32;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580840;Rastenfeld 88 - Neue Mittelschule;NM;02;2008;4110,9;2025;616887;Wärmemengenzähler Schule alt;H;kWh;Pellets;Wärme;;;;;;;;;;;;;;;;;;;
579499;Rastenfeld;WAV;31336;Krems;KEM Kampseen;580840;Rastenfeld 88 - Neue Mittelschule;NM;02;2008;4110,9;2025;808209;Wärmemengenzähler Schule bis 12/2021;H;MWh;Pellets;Wärme;;;;;;;;;;;;;;;;;;;
579774;Rauchenwarth;INV;30738;Bruck an der Leitha;;583754;Gemeindeamt;GA;01;1994;306;2025;610914;Erdgaszähler Gemeindeamt Rauchenwarth;H;m³;NGas;Wärme;1.383,10;;;;;;;;;;;;;15.01.2025;1383,104;15.01.2025;1383,104;;
579774;Rauchenwarth;INV;30738;Bruck an der Leitha;;583331;Gemeindezentrum;SON;02;1980;350;2025;610755;Erdgas Hauptzähler;H;m³;NGas;Wärme;838,62;;;;;;;;;;;;;15.01.2025;838,618;15.01.2025;838,618;;
579774;Rauchenwarth;INV;30738;Bruck an der Leitha;;583332;Gemeinschaftshaus;FF;02;1996;646;2025;608618;Erdgas Hauptzähler FF;H;m³;NGas;Wärme;94;;;;;;;;;;;;;15.01.2025;2337,45;15.01.2025;2337,45;;
579774;Rauchenwarth;INV;30738;Bruck an der Leitha;;583332;Gemeinschaftshaus;FF;02;1996;646;2025;609970;Erdgas Hauptzähler Sportverein;H;m³;NGas;Wärme;618,92;;;;;;;;;;;;;15.01.2025;618,92;15.01.2025;618,92;;
579774;Rauchenwarth;INV;30738;Bruck an der Leitha;;583330;Kindergarten;KG;01;1986;230,6;2025;610749;Erdgas Hauptzähler;H;m³;NGas;Wärme;2.474,52;;;;;;;;;;;;;15.01.2025;2474,522;15.01.2025;2474,522;;
579774;Rauchenwarth;INV;30738;Bruck an der Leitha;;583333;Meierhof;VAZ;02;1892;365;2025;608634;Wärme  Kulturzentrum 66237219;H;MWh;WS_DistrictHeating;Wärme;0,42;;;;;;;;;;;;;15.01.2025;10,386;15.01.2025;10,386;;
579774;Rauchenwarth;INV;30738;Bruck an der Leitha;;583333;Meierhof;VAZ;02;1892;365;2025;608624;Wärme Ertl 69540579;H;MWh;WS_DistrictHeating;Wärme;0,46;;;;;;;;;;;;;15.01.2025;11,498;15.01.2025;11,498;;
579774;Rauchenwarth;INV;30738;Bruck an der Leitha;;583333;Meierhof;VAZ;02;1892;365;2025;608638;Wärme Reiskub 70472098;H;MWh;WS_DistrictHeating;Wärme;0,09;;;;;;;;;;;;;15.01.2025;2,234;15.01.2025;2,234;;
579774;Rauchenwarth;INV;30738;Bruck an der Leitha;;583333;Meierhof;VAZ;02;1892;365;2025;608630;Wärme Stolzer Markus 66553840;H;MWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579713;Ravelsbach;WEV;31036;Hollabrunn;;880985;Bauhof;BH;01;1990;350;2025;918213;Heizung Bauhof;H;kWh;ElectricityForHeating;Wärme;2.729,12;2.480,14;1.247,75;-363,69;-1.128,87;-1.870,93;-1.510,14;-1.516,00;-842,86;459,19;1.726,14;2.346,86;3.756,71;01.01.2025;120,7664;31.12.2025;90,2111;01.01.2026;92,5778
579713;Ravelsbach;WEV;31036;Hollabrunn;;880983;Freiwillige Feuerwehr Gaindorf;FF;01;1990;193;2025;918195;Heizung FF Gaindorf;H;kWh;ElectricityForHeating;Wärme;80,93;63,83;52,87;73,03;103,73;357,41;380,89;56,92;48,75;39,67;71,78;113,3;1.443,12;01.01.2025;2,8435;31.12.2025;3,4986;01.01.2026;3,4986
579713;Ravelsbach;WEV;31036;Hollabrunn;;1014205;Freiwillige Feuerwehr und Polizei Ravelsbach;FF;01;2000;1288;2025;1123554;Ölheizung (alt);H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579713;Ravelsbach;WEV;31036;Hollabrunn;;1014205;Freiwillige Feuerwehr und Polizei Ravelsbach;FF;01;2000;1288;2025;1123560;Pelletsheizung;H;kg;Pellets_Gewicht;Wärme;;;;;;;;;;;;;;;;;;;
579713;Ravelsbach;WEV;31036;Hollabrunn;;717975;Gemeindeamt;GA;02;1987;614;2025;854004;Stromverbrauch Heizung;H;kWh;ElectricityForHeating;Wärme;3.939,92;3.581,83;2.358,90;1.144,19;564,32;354,78;156,85;-178,02;287,91;1.912,84;2.814,32;3.198,03;20.135,86;01.01.2025;177,4265;31.12.2025;98,3438;01.01.2026;123,072
579713;Ravelsbach;WEV;31036;Hollabrunn;;717975;Gemeindeamt;GA;02;1987;614;2025;853986;Stromzähler Nachtspeicheröfen;H;kWh;ElectricityForHeating;Wärme;;;;;;;;;;;;;;;;;;;
579713;Ravelsbach;WEV;31036;Hollabrunn;;853248;Kindergarten und Musikheim;KG;02;2010;970;2025;853998;Heizung Kindergarten;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579713;Ravelsbach;WEV;31036;Hollabrunn;;853248;Kindergarten und Musikheim;KG;02;2010;970;2025;956164;Pelletsheizung KiGa;H;kg;Pellets_Gewicht;Wärme;1.570,67;1.418,67;516,84;500,16;516,84;500,16;516,84;516,84;500,16;558,13;1.738,89;1.828,41;10.682,60;01.01.2025;50,6667;31.12.2025;61,9077;01.01.2026;61,9077
579713;Ravelsbach;WEV;31036;Hollabrunn;;880984;Neue Mittelschule Ravelsbach;NM;01;1969;3502;2025;880971;Heizöl;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579713;Ravelsbach;WEV;31036;Hollabrunn;;880984;Neue Mittelschule Ravelsbach;NM;01;1969;3502;2025;973772;Pelletsheizung;H;kg;Pellets_Gewicht;Wärme;9.126,26;6.030,00;3.436,29;2.572,97;2.658,74;2.572,97;2.658,74;2.658,74;2.572,97;6.992,25;10.220,34;8.064,06;59.564,33;09.01.2025;24380;12.12.2025;20100;04.02.2026;11300
579713;Ravelsbach;WEV;31036;Hollabrunn;;853249;Volksschule;VS;02;1987;3051;2025;854186;Heizung VS;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579713;Ravelsbach;WEV;31036;Hollabrunn;;853249;Volksschule;VS;02;1987;3051;2025;921714;Pelletsheizung;H;kg;Pellets_Gewicht;Wärme;;;;;;;;;;;;;;;;;;;
579713;Ravelsbach;WEV;31036;Hollabrunn;;853249;Volksschule;VS;02;1987;3051;2025;956163;Pelletsheizung VS;H;kg;Pellets_Gewicht;Wärme;6.282,67;5.674,67;2.067,34;2.000,66;2.067,34;2.000,66;2.067,34;2.067,34;2.000,66;2.232,51;6.955,56;7.313,64;42.730,38;01.01.2025;202,6667;31.12.2025;247,6308;01.01.2026;247,6308
579835;Raxendorf;WAV;31535;Melk;;584970;Bauhof_Raxendorf mit PV;BH;02;2003;96;2025;712208;Biowärme Bauhof;H;MWh;Biowärme;Wärme;1,33;0,88;0,97;0,94;0,97;0,94;0,97;0,97;0,94;0,97;0,94;0,97;11,84;02.01.2025;8,189;02.01.2025;139,065;08.01.2026;11,667
579835;Raxendorf;WAV;31535;Melk;;584950;Feuerwehrhaus_Raxendorf;FF;02;1985;745;2025;976302;Biowärme FF + Wohnungen ab 30.03.22;H;MWh;Biowärme;Wärme;1,43;1,24;1,37;1,33;1,37;1,33;1,37;1,37;1,33;1,37;1,33;1,37;16,19;02.01.2025;27,824;02.01.2025;27,824;01.01.2026;16,08
579835;Raxendorf;WAV;31535;Melk;;584950;Feuerwehrhaus_Raxendorf;FF;02;1985;745;2025;712214;Biowärme Heizungsanlage bis 29.03.22;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579835;Raxendorf;WAV;31535;Melk;;584950;Feuerwehrhaus_Raxendorf;FF;02;1985;745;2025;712226;Biowärme Luftwerfer bis 29.03.22;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579835;Raxendorf;WAV;31535;Melk;;584950;Feuerwehrhaus_Raxendorf;FF;02;1985;745;2025;939790;Strom Warmwasser FF Raxendorf Summe SM kommunikativ ZAUT;H;kWh;ElectricityForHeating;Wärme;51,01;20,17;4,47;114,89;15,47;1,54;52,89;25,01;1,55;5,88;49,39;3,95;346,22;01.01.2025;0;02.04.2025;0;01.01.2026;0,001
579835;Raxendorf;WAV;31535;Melk;;584947;Gemeindeamt;GA;02;1987;422;2025;824641;Biowärme ehem.Raika;H;MWh;Biowärme;Wärme;0,94;0,71;0,78;0,76;0,78;0,76;0,78;0,78;0,76;0,78;0,76;0,78;9,35;02.01.2025;4,127;02.01.2025;169,819;08.01.2026;9,341
579835;Raxendorf;WAV;31535;Melk;;584947;Gemeindeamt;GA;02;1987;422;2025;712196;Biowärme Gemeindeamt;H;MWh;Biowärme;Wärme;1,34;0,96;1,06;1,02;1,06;1,02;1,06;1,06;1,02;1,06;1,02;1,06;12,74;02.01.2025;6,837;02.01.2025;79,444;08.01.2026;12,661
579835;Raxendorf;WAV;31535;Melk;;584947;Gemeindeamt;GA;02;1987;422;2025;618121;Wärmezähler Gemeindeamt;H;MWh;WS_DistrictHeating;Wärme;;;;;;;;;;;;;;;;;;;
579835;Raxendorf;WAV;31535;Melk;;584969;Kindergarten_Heiligenblut;KG;02;2011;297;2025;823589;Wärme Kindergarten Fußbodenheizung;H;kWh;Biowärme;Wärme;15,89;14,34;15,88;15,36;15,88;15,36;15,88;15,88;15,36;15,88;15,36;15,88;186,94;02.01.2025;190;02.01.2025;190;08.01.2026;190
579835;Raxendorf;WAV;31535;Melk;;584969;Kindergarten_Heiligenblut;KG;02;2011;297;2025;823515;Wärme Kindergarten Lüftung;H;kWh;Biowärme;Wärme;42,9;37,43;41,44;40,11;41,44;40,11;41,44;41,44;40,11;41,44;40,11;41,44;489,44;02.01.2025;756;02.01.2025;756;08.01.2026;496
579835;Raxendorf;WAV;31535;Melk;;1046995;Neue Volksschule Raxendorf mit PV;VS;01;2024;1090;2025;1063340;Wärme Neue VS;H;kWh;Biowärme;Wärme;1.138,89;;;;;;;;;;;;;02.01.2025;88264;02.01.2025;88264;;
579835;Raxendorf;WAV;31535;Melk;;1074756;Neue VS Raxendorf mit PV inkl. Turnsaal;VS;01;2024;1330;2025;1074975;Wärme neue VS;H;kWh;Biowärme;Wärme;5,7;4,13;4,57;4,42;4,57;4,42;4,57;4,57;4,42;4,57;4,42;4,57;54,95;02.01.2025;88264;02.01.2025;88264;;
579835;Raxendorf;WAV;31535;Melk;;584975;Turnsaal_Volksschule Neu;SPH;01;2024;220;2025;823595;Wärme Turnsaal alt;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579835;Raxendorf;WAV;31535;Melk;;584974;Volksschule_Raxendorf alt abgerissen;VS;01;1940;248;2025;824986;Virtueller Hauptzähler  alte VS;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;01.01.2025;;31.12.2025;;01.01.2026;
579835;Raxendorf;WAV;31535;Melk;;976283;VS-Provisorium im ehem. GH Karl ausgelaufen;VS;01;1970;200;2025;976290;Ölverbrauch VS-Provisorium 2022;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579835;Raxendorf;WAV;31535;Melk;;823145;Wohnhausanlage Raxendorf ausgelaufen;WG;01;2010;40;2025;823534;Wärme Wohnhausanlage;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;1112559;Feuerwehr Reichenau;FF;01;1905;480;2025;1112665;Wärmeverbrauch;H;kWh;Heat;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725084;Gemeindeamt Reichenau;GA;01;1861;874;2025;723901;Ölverbrauch 2013;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725084;Gemeindeamt Reichenau;GA;01;1861;874;2025;733358;Wärmezähler Pelletsheizung;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725162;Kindergarten Edlach;KG;01;2010;576;2025;725335;Wärmezähler KG;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725160;Kindergarten Reichenau;KG;01;2001;655;2025;725269;Gaszähler;H;m³;NGas;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;1112548;Kurtheater;VAZ;01;1590;2765;2025;1112689;Wärmeverbrauch;H;kWh;Heat;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725163;Neue Mittelschule Reichenau;NM;01;1971;3505;2025;725407;Heizölverbrauch;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725163;Neue Mittelschule Reichenau;NM;01;1971;3505;2025;733346;Wärmezähler Hauptgebäude Klassen;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725163;Neue Mittelschule Reichenau;NM;01;1971;3505;2025;733334;Wärmezähler Lüftung;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725163;Neue Mittelschule Reichenau;NM;01;1971;3505;2025;733340;Wärmezähler Nebengebäude;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725163;Neue Mittelschule Reichenau;NM;01;1971;3505;2025;769117;Wärmezähler Puffer Warmwasser Turnsaal;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725163;Neue Mittelschule Reichenau;NM;01;1971;3505;2025;769123;Wärmezähler Verwaltung;H;kWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;1112553;Schloss Reichenau;VAZ;01;1590;2840;2025;1112725;Wärmeverbrauch;H;kWh;Heat;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725161;Volksschule Reichenau;VS;02;2002;1580;2025;725311;Ölverbrauch;H;l;Heizoel_EL;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725161;Volksschule Reichenau;VS;02;2002;1580;2025;769141;Wärmezähler Heizkörper Klassen;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725161;Volksschule Reichenau;VS;02;2002;1580;2025;769129;Wärmezähler Turnsaal alt;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579790;Reichenau an der Rax;INV;31829;Neunkirchen;KEM NÖ Süd;725161;Volksschule Reichenau;VS;02;2002;1580;2025;769135;Wärmezähler Turnsaal neu;H;MWh;Biowärme;Wärme;;;;;;;;;;;;;;;;;;;
579516;Reingers;WAV;30929;Gmünd;KEM Nordlicht;582432;Feuerwehrhaus Hirschenschlag;FF;01;1990;417;2025;956591;Heizung 1.8.0 ZAUT;H;kWh;ElectricityForHeating;Wärme;1.374,00;530;279;502;165,16;217,45;216,59;227,16;259,08;840,96;1.314,11;1.186,29;7.111,81;31.01.2025;1374;31.12.2025;27,82;01.01.2026;29,11
